4.05443	2.03593	2.09606	2.29209	3.30357	1.45275	2.54821	1.53522	0.719443	-0.460463	0.0440151	0.110513	
3.19613	2.64123	3.38506	2.49063	3.26056	1.87453	2.16174	0.962888	1.0287	0.206138	0.226747	0.0937841	
3.90059	2.14066	2.56486	2.53813	2.72925	0.689886	1.6351	1.82735	1.64824	0.183202	-0.145005	0.0219297	
1.85116	0.693137	3.96398	3.19238	3.12332	-0.918528	1.49089	1.21954	0.652905	0.163374	0.00198353	0.0937115	
5.81152	-0.270428	-1.07016	2.49059	3.90309	1.2798	1.60865	2.21641	0.942865	-0.284583	-0.388721	0.0364002	
5.26231	-0.0498787	-0.0514322	1.03541	2.20879	2.23082	1.29416	1.43763	1.43325	-0.308062	-0.31625	-2.06383e-005	
2.67103	1.95063	2.61121	1.37114	2.42277	0.854736	1.70818	0.690867	1.07433	0.295298	0.278782	0.0695876	
1.90505	1.05617	1.56873	0.122069	1.77569	0.473468	1.2751	0.382948	0.582382	0.224045	0.27409	0.0512628	
1.12217	0.0757919	3.31748	1.53195	0.13214	0.459324	1.92836	0.732012	0.962867	0.101295	0.214484	0.0385332	
4.53229	2.12187	2.57012	1.62628	0.666508	-0.767534	0.919655	0.865057	0.412388	-0.372684	-0.204042	-0.0494888	
1.1636	-1.75188	0.712363	1.23935	1.61222	-0.33647	0.219498	0.2738	1.11475	0.0359786	0.0756216	0.0228705	
4.86593	1.96775	1.79488	2.09683	2.50936	-1.26708	-0.0343769	0.490293	1.04934	0.262808	0.0270497	0.0722476	
5.23153	1.39749	3.28329	3.71642	0.543817	0.417192	0.789624	-1.33768	-0.165003	0.0871524	0.0323279	-0.0176427	
5.88398	0.296862	-0.053785	1.58454	-0.217269	1.0351	1.05914	-0.688199	-0.0645867	0.282799	0.0139912	-0.160749	
3.62264	2.33569	2.89032	1.91673	2.37689	0.458152	0.785873	-0.306079	0.103935	-0.144336	0.0604622	0.0209072	
5.50902	0.881868	1.70326	1.092	-0.082368	-0.68839	-0.973809	-1.62726	-0.0125492	-0.154183	-0.102405	0.0177055	
2.2873	0.378446	1.35694	3.20309	4.7758	0.705578	1.20966	-0.191125	0.70295	0.584145	0.218921	0.0393613	
3.14766	-0.367738	-0.405197	5.02138	4.49889	1.90229	2.69673	-1.02594	0.266759	0.487965	0.470914	0.0259227	
4.37002	1.10476	0.64036	1.2075	2.65249	2.44601	2.91843	0.276357	0.144111	0.334037	0.0619479	-0.039697	
5.08825	0.0793281	-0.423898	2.48323	1.502	3.19713	2.11929	-0.524312	-0.33895	-0.034981	-0.121709	-0.129871	
4.83163	1.51931	0.575233	1.94104	3.97185	1.89409	1.04003	0.26388	0.948015	0.0719751	-0.049878	-0.00928668	
4.24506	0.309627	0.213914	1.39673	3.36553	0.163619	0.349005	0.0436831	0.441168	0.319702	0.0707961	0.0200569	
4.30112	1.67853	2.38977	3.99969	4.54322	0.0845068	0.105088	0.29011	0.854714	-0.124604	0.0980586	0.0731154	
3.70625	2.98945	3.95529	3.44829	3.45318	1.05749	1.2648	0.442298	0.636446	-0.103205	0.185103	0.0380378	
6.12244	1.61923	1.0915	3.65667	3.99844	-1.97255	-0.801824	-0.73959	0.304911	-0.263482	-0.306218	0.0437242	
6.81915	0.570053	0.213857	2.5148	2.82868	-2.22691	-1.71619	-0.157398	0.311645	-0.0939269	-0.210903	0.0586232	
4.7665	3.99058	4.49795	4.45528	3.36041	-0.0625328	-0.0435652	-0.134521	0.147871	-0.443854	-0.368917	-0.0846769	
5.3506	3.1432	4.15478	5.12066	1.85136	-2.01125	-0.843701	-0.481144	-0.805979	-0.704168	-0.527001	-0.10891	
5.7628	2.33774	2.44642	1.80496	5.1413	0.748462	-1.10341	-0.53555	-0.450693	-0.615548	-0.266261	-0.0640257	
5.72149	2.5762	2.33664	3.38188	3.11861	-0.400039	-1.02144	-0.897253	0.129758	-0.610319	-0.370449	-0.0587582	
6.08296	0.548328	3.01312	1.3278	2.42663	-0.739877	-2.85766	-0.396311	-0.160077	-0.957862	-0.3464	0.00958246	
6.12709	0.653654	2.20621	2.16884	4.02669	-0.656117	-2.9715	-1.27378	-0.561165	-0.93741	-0.487392	-0.0480255	
