2.21249	2.01141	2.58197	1.89833	2.37698	1.19569	2.31237	1.62383	1.13452	0.225697	0.329229	0.111246	
2.42129	1.66756	3.23645	2.24504	2.40024	0.819253	2.19729	1.47323	1.49914	0.333245	0.194059	0.153156	
2.68604	2.31538	3.21406	1.8421	2.01155	1.30451	1.29938	1.50572	1.00165	0.391709	0.553455	0.0946368	
2.52204	2.39563	2.64737	2.04835	2.55404	1.37568	1.06056	0.998423	0.741886	0.493004	0.790685	0.0665242	
2.45664	2.11127	2.37816	2.76657	3.35623	0.557889	1.72379	1.32299	0.647574	0.529458	0.581674	0.105082	
2.47571	2.59149	2.77791	3.13893	3.25144	0.375139	2.45235	1.81534	0.577528	0.127248	0.421919	0.143853	
2.13946	3.08955	3.03828	2.88596	2.88551	1.30501	2.32603	1.39002	0.802796	0.0627232	0.508097	0.0809962	
2.3031	2.74649	2.8956	2.07665	2.26553	2.83962	2.25645	0.984772	1.07971	0.0497553	0.431763	0.107028	
2.04533	2.82045	2.7856	1.65153	2.16611	2.0553	1.90445	1.5379	1.3006	0.109843	0.413639	0.0880449	
1.55638	3.3518	3.05384	2.41072	2.17142	1.41644	1.29013	2.02667	1.06898	0.127135	0.536327	0.068115	
1.41582	3.10788	3.06468	3.7501	1.30773	2.62328	1.71097	2.48671	1.09958	-0.452547	0.530157	0.134475	
1.67246	2.80373	2.86789	3.77696	1.31265	2.469	1.28808	2.18331	0.882313	-0.26165	0.692036	0.085843	
1.91035	2.59742	2.32921	3.56745	1.83063	1.74121	0.775489	1.50491	1.53564	0.0224915	0.54451	0.0715672	
1.78227	2.95206	2.3832	3.29846	2.48397	1.57544	1.43219	1.3693	1.71279	-0.0284262	0.341346	0.100275	
1.72816	2.73664	2.47173	3.63325	3.1057	1.23728	2.21209	1.00022	1.22383	-0.146138	0.678807	0.0612811	
1.69111	2.96921	3.18809	3.57211	2.66133	0.6453	2.63355	1.23637	1.2409	-0.420745	0.71435	0.0706075	
1.68731	3.13588	3.40434	2.64899	2.97894	0.915523	2.26621	1.42681	0.88445	0.0943463	0.358982	0.0999331	
1.39456	3.64414	2.99838	2.35098	2.51925	0.064336	2.39997	0.9396	0.996687	0.365284	0.336756	0.106142	
1.21817	3.96003	2.94859	2.55454	1.45284	0.0604611	2.1258	0.459495	1.25536	0.569169	0.40003	0.112862	
1.04536	3.57004	2.70645	3.42745	0.886124	1.57939	1.98523	0.887384	1.29897	0.250899	0.425611	0.0640949	
1.11591	2.99299	2.72475	3.66833	2.45417	1.44996	1.9862	1.07823	1.33335	-0.0432334	0.475022	0.0818852	
1.305	2.48979	3.25142	2.6602	3.40608	0.822294	2.12504	0.90892	1.28884	0.0776739	0.552504	0.0849901	
1.13415	2.55659	3.31918	2.45124	3.44975	0.271852	1.79752	0.990076	0.98281	0.739276	0.256081	0.106078	
1.07352	2.99979	3.87463	2.49847	2.74182	0.339333	1.48272	0.578229	1.12044	0.854782	0.244497	0.108489	
1.12649	3.2237	3.99091	2.35381	3.03484	0.0164929	1.23728	0.686853	0.89122	0.868488	0.351499	0.0795438	
1.05562	3.39577	2.90494	2.65702	4.0215	-0.639587	2.0548	1.89758	0.334285	0.395484	0.556043	0.0437178	
0.885851	3.31726	2.30735	2.54296	2.92449	0.51808	2.27489	2.3333	0.535844	0.0876952	0.519901	0.0685767	
0.606877	3.1875	2.81544	3.03203	2.47766	1.43629	2.3638	1.83756	0.986171	-0.11188	0.517245	0.123772	
0.376929	3.04762	3.69406	3.23023	1.95167	1.03737	1.56684	1.97163	0.577363	0.458172	0.549654	0.0688553	
0.215303	3.21472	2.95047	3.23044	1.51007	0.82479	1.58389	1.4687	0.942768	0.830497	0.521634	0.0335001	
0.277403	2.86597	2.45751	3.45584	1.27641	0.6948	1.92556	1.54201	1.30188	0.541486	0.431206	0.0826542	
0.657308	2.73784	2.72979	2.41265	1.61722	0.749134	1.74333	2.33633	1.00379	0.22762	0.534749	0.0746428	
0.446127	2.86008	2.83991	2.72908	2.41024	1.3431	1.29523	1.78562	0.935078	0.225441	0.541051	0.0430601	
0.397606	3.16833	2.57474	2.51644	2.47999	1.5855	1.51689	1.59696	1.06278	0.0942939	0.512238	0.0554123	
0.621398	3.12319	2.99147	1.97419	1.95659	1.68978	1.62025	1.26307	0.835781	0.378429	0.628173	-0.0156927	
0.3613	2.73816	3.27883	1.87899	2.36696	0.90268	1.14933	1.15616	1.15879	0.716965	0.521235	-0.0179649	
0.245021	2.32501	3.57672	1.50331	2.43647	0.871552	1.71979	1.35829	1.32765	0.410271	0.511194	0.030588	
0.36841	2.28183	3.72038	1.22323	2.5235	0.401339	1.90177	1.55806	1.0629	0.694875	0.404412	0.0514099	
0.296686	2.69336	3.23905	1.58478	2.93706	0.184695	2.02312	1.84657	0.945173	0.560899	0.403545	0.0787059	
0.660398	2.61365	2.68607	2.3551	3.31693	0.339302	2.33536	1.91187	1.2332	-0.0728711	0.343672	0.168441	
1.20888	2.6284	2.24374	2.75063	3.97599	0.523687	2.86106	1.33231	0.6845	0.0597974	0.353527	0.16402	
2.00822	2.60087	2.6354	1.70461	4.22392	0.735614	3.02183	1.54658	0.0957395	0.36816	0.196843	0.159732	
2.61897	2.36201	2.88928	1.68624	3.78142	1.65132	3.29693	1.64991	0.0498619	0.217535	-0.00443419	0.14896	
2.98069	2.26858	2.96632	2.12031	3.46382	1.8392	2.71539	1.81354	0.585259	0.0728542	-0.11317	0.112611	
3.01056	2.87333	2.5366	2.4221	3.08788	1.97372	1.9437	2.3693	1.47063	-0.603446	-0.031262	0.0620497	
3.04687	2.39975	2.26975	2.76711	4.13444	2.72657	1.83157	2.15837	1.1524	-0.655629	-0.0287448	0.115418	
3.50686	2.05362	2.38421	2.49564	4.82547	2.81925	2.56489	1.88567	0.550637	-0.481879	0.0411339	0.168722	
3.91978	2.2592	2.47133	2.48213	4.43297	2.58815	3.42301	1.58545	-0.159815	-0.167905	0.120805	0.167837	
3.77158	2.2144	2.70131	2.23839	4.21814	3.23312	3.18899	1.31704	-0.225503	-0.0853097	0.177901	0.153653	
3.87394	1.97836	2.39336	2.25185	4.67694	2.85537	2.84243	1.46334	0.414875	-0.245492	0.0104748	0.15552	
4.00226	1.95263	1.79889	2.63752	4.8667	2.26872	2.99076	1.1428	0.762786	-0.310513	-0.067001	0.161914	
4.23879	1.90989	1.13786	3.32205	5.03808	1.60378	3.4517	1.16003	0.399251	-0.357275	-0.0198471	0.217514	
4.21617	1.86773	1.06108	3.31259	4.76231	2.1065	2.92485	1.24105	0.626703	-0.285307	-0.0631238	0.154894	
4.33634	1.80251	0.955961	3.25055	5.26015	2.34889	2.26885	1.25792	1.01717	-0.388368	-0.115264	0.136415	
4.18125	1.57588	1.52186	3.23362	4.75809	2.21269	1.98923	1.52289	1.10425	-0.463492	-0.161298	0.127856	
4.25574	1.56578	1.79492	2.95841	4.62459	1.94971	2.20039	1.90545	1.30411	-0.368395	-0.363801	0.0940759	
4.14907	1.79229	2.03543	2.66127	4.70055	1.88958	2.3601	2.00983	1.69629	-0.397868	-0.460999	0.0833802	
4.30644	1.9888	1.9232	2.33458	5.01895	1.55157	2.59828	1.87173	1.57336	-0.220612	-0.483268	0.0729667	
4.06574	2.28777	1.53049	2.79466	4.5498	1.80785	2.58968	1.6689	1.71455	-0.291868	-0.404491	0.0419163	
4.08631	1.95368	1.56406	2.98311	4.47417	1.52059	3.24936	1.50968	1.71739	-0.54036	-0.451264	0.0980642	
4.2533	1.63506	1.84625	2.65464	4.50057	1.31605	3.36046	1.64032	1.48547	-0.460923	-0.552378	0.117023	
4.2576	1.81053	1.94235	2.38604	4.47752	1.59805	2.94267	2.061	1.38863	-0.30437	-0.556387	0.0670594	
4.14915	2.28831	2.01027	1.84964	4.03837	2.26998	2.183	2.34653	1.4996	-0.163573	-0.48996	-0.0262304	
4.41328	2.8494	1.93382	1.38395	3.69439	1.92574	2.28246	2.43163	1.6619	-0.297106	-0.397961	-0.0675051	
4.47635	2.94768	1.52711	1.72826	3.23279	1.61207	2.6723	2.31704	1.49138	-0.0734011	-0.440619	-0.0720864	
4.4864	2.75558	2.00051	1.6415	3.64958	1.24875	2.14651	3.0858	1.47897	-0.259851	-0.460126	-0.0627786	
4.08161	2.27437	2.62126	2.12686	3.04418	1.94913	2.148	2.61651	1.48179	-0.0574463	-0.482941	-0.0307466	
